Date;Hour;Forex;Event;Actuel;Forecast;Previous
24/05/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;234;220;223
31/05/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;221;234;234
09/06/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;203;214;213
12/06/2018;15:30:00;USD;Inscriptions hebdomadaires au chomage;231;226;235
14/06/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;218;223;222
21/06/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;218;220;221
28/06/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;227;220;218
06/07/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;222;223;223
19/07/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;207;220;215
26/07/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;217;215;208
02/08/2018;15:30:00;USD;Inscriptions hebdomadaires au chomage;221;236;230
03/08/2018;15:30:00;USD;Inscriptions hebdomadaires au chomage;231;220;210
11/08/2018;15:30:00;USD;Inscriptions hebdomadaires au chomage;214;214;215
16/08/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;212;215;214
23/08/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;210;215;212
30/08/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;213;214;210
08/09/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;213;220;219
13/09/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;204;210;205
20/09/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;201;210;204
27/09/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;214;208;202
05/10/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;211;219;211
18/10/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;210;211;215
25/10/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;215;214;210
01/11/2018;15:30:00;USD;Inscriptions hebdomadaires au chomage;261;246;250
10/11/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;214;206;207
15/11/2018;15:30:00;USD;Inscriptions hebdomadaires au chomage;216;216;214
21/11/2018;15:30:00;USD;Inscriptions hebdomadaires au chomage;224;215;221
29/11/2018;15:30:00;USD;Inscriptions hebdomadaires au chomage;234;221;224
04/12/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;233;231;242
07/12/2018;14:30:00;USD;Inscriptions hebdomadaires au chomage;214;226;232
13/12/2018;15:30:00;USD;Inscriptions hebdomadaires au chomage;206;226;233
20/12/2018;15:30:00;USD;Inscriptions hebdomadaires au chomage;214;219;206
27/12/2018;15:30:00;USD;Inscriptions hebdomadaires au chomage;216;217;217
08/01/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;215;214;207
17/01/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;213;219;216
24/01/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;199;219;212
31/01/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;253;215;200
05/02/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;230;220;230
14/02/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;239;225;235
21/02/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;216;220;239
28/02/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;225;221;217
01/03/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;231;220;221
07/03/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;221;220;229
10/03/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;219;215;215
14/03/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;229;225;223
21/03/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;221;226;230
28/03/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;211;220;216
04/04/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;202;216;212
18/04/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;192;205;197
25/04/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;230;199;193
09/05/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;217;215;216
12/05/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;203;215;213
16/05/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;212;220;228
23/05/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;211;215;212
30/05/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;215;216;212
06/06/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;218;215;218
13/06/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;222;216;219
20/06/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;216;220;222
27/06/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;227;220;217
02/07/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;234;221;253
03/07/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;223;225;226
11/07/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;211;215;218
18/07/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;216;216;208
25/07/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;206;220;216
08/08/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;209;215;217
15/08/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;220;214;211
22/08/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;209;216;221
29/08/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;215;215;211
05/09/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;228;215;230
19/09/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;208;213;206
26/09/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;213;212;210
01/10/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;216;225;233
10/10/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;210;215;220
17/10/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;214;212;210
24/10/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;212;216;218
31/10/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;218;215;213
04/11/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;196;211;204
07/11/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;209;220;222
14/11/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;225;215;211
21/11/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;227;219;227
27/11/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;213;223;228
09/12/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;204;215;219
12/12/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;252;213;203
19/12/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;234;225;252
26/12/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;222;224;235
10/01/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;837;850;873
16/01/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;204;216;214
23/01/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;211;215;205
30/01/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;216;215;223
01/02/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;222;225;224
04/02/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;6648;3.5;3.307
07/02/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1427;1.355;1.482
13/02/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;205;210;203
20/02/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;210;210;206
27/02/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;219;212;211
09/03/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;881;950;1.011
12/03/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;712;775;787
19/03/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;281;220;211
26/03/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;3283;1.65;282
06/04/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1877;1.8;2.126
16/04/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;5245;5.105;6.615
23/04/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;4427;4.2;5.237
30/04/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;3839;3.5;4.442
03/05/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;216;215;219
11/05/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;751;732;758
14/05/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;2981;2.5;3.176
21/05/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;2438;2.4;2.687
28/05/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;2123;2.1;2.446
02/06/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;202;215;217
08/06/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1186;1.415;1.435
18/06/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1508;1.3;1.566
25/06/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1480;1.3;1.54
05/07/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;3169;3;3.846
16/07/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1300;1.25;1.31
23/07/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1416;1.3;1.307
30/07/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1434;1.45;1.422
10/08/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;840;820;849
13/08/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;963;1.12;1.191
20/08/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1106;925;971
27/08/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1006;1;1.104
01/09/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;214;220;223
04/09/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;6606;5.25;6.867
07/09/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1314;1.375;1.413
17/09/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;860;850;893
24/09/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;870;840;866
09/10/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;884;846;884
12/10/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;853;725;716
15/10/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;898;825;845
22/10/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;787;860;842
29/10/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;751;775;791
06/11/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1542;1.55;1.897
19/11/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;742;707;711
25/11/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;778;730;748
03/12/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;211;218;215
11/12/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;709;735;757
17/12/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;885;800;862
23/12/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;803;885;892
04/01/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;719;680;658
07/01/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;364;390;415
14/01/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;965;795;784
21/01/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;900;910;926
28/01/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;847;875;914
09/02/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;340;345;354
12/02/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;222;240;194
18/02/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;861;765;848
25/02/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;730;838;841
06/03/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;385;390;405
18/03/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;770;700;725
25/03/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;684;730;781
02/04/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;779;830;812
03/04/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;745;750;736
11/04/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;269;275;283
15/04/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;576;700;769
22/04/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;547;617;586
29/04/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;553;549;566
08/05/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;385;384;399
13/05/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;473;490;507
20/05/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;444;450;478
27/05/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;406;425;444
05/06/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;498;540;590
17/06/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;412;359;375
24/06/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;411;380;418
01/07/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;787;800;790
10/07/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;326;348;364
15/07/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;360;360;386
22/07/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;419;350;368
29/07/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;400;380;424
04/08/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;744;680;728
07/08/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;373;350;371
19/08/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;348;363;377
26/08/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;353;350;349
09/09/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;310;335;345
12/09/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;184;215;227
16/09/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;332;330;312
23/09/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;351;320;335
30/09/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;362;335;351
06/10/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;376;370;405
11/10/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;267;265;271
14/10/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;293;319;329
21/10/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;290;300;296
28/10/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;281;290;291
02/11/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;793;757;812
03/11/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;712;725;754
18/11/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;268;260;269
24/11/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;199;260;270
08/12/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;375;375;387
16/12/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;206;200;188
23/12/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;205;205;205
30/12/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;198;208;206
20/02/2008;15:30:00;USD;IPC core mensuel;0.003;0.002;0.002
14/03/2008;14:30:00;USD;IPC core mensuel;0;0.002;0.003
16/04/2008;14:30:00;USD;IPC core mensuel;0.002;0.002;0
14/05/2008;15:30:00;USD;IPC core mensuel;0.001;0.002;0.002
13/06/2008;14:30:00;USD;IPC core mensuel;0.002;0.002;0.001
16/07/2008;14:30:00;USD;IPC core mensuel;0.003;0.002;0.002
14/08/2008;14:30:00;USD;IPC core mensuel;0.003;0.002;0.003
16/09/2008;14:30:00;USD;IPC core mensuel;0.002;0.002;0.003
16/10/2008;14:30:00;USD;IPC core mensuel;0.004;0.002;0.002
19/11/2008;15:30:00;USD;IPC core mensuel;-0.001;0.001;0.001
16/12/2008;15:30:00;USD;IPC core mensuel;0;0.001;-0.001
16/01/2009;15:30:00;USD;IPC core mensuel;0;0.001;0
20/02/2009;15:30:00;USD;IPC core mensuel;0.002;0.001;0
18/03/2009;14:30:00;USD;IPC core mensuel;0.002;0.001;0.002
15/04/2009;14:30:00;USD;IPC core mensuel;0.002;0.001;0.002
15/05/2009;14:30:00;USD;IPC core mensuel;0.003;0.001;0.002
17/06/2009;14:30:00;USD;IPC core mensuel;0.001;0.001;0.003
15/07/2009;14:30:00;USD;IPC core mensuel;0.002;0.002;0.001
14/08/2009;14:30:00;USD;IPC core mensuel;0.001;0.001;0.002
16/09/2009;14:30:00;USD;IPC core mensuel;0.001;0.001;0.001
15/10/2009;14:30:00;USD;IPC core mensuel;0.002;0.001;0.001
18/11/2009;15:30:00;USD;IPC core mensuel;0.002;0.001;0.002
16/12/2009;15:30:00;USD;IPC core mensuel;0;0.001;0.002
15/01/2010;15:30:00;USD;IPC core mensuel;0.001;0.001;0
19/02/2010;15:30:00;USD;IPC core mensuel;-0.001;0.002;0.001
18/03/2010;14:30:00;USD;IPC core mensuel;0.001;0.001;-0.001
14/04/2010;14:30:00;USD;IPC core mensuel;0;0.001;0.001
19/05/2010;14:30:00;USD;IPC core mensuel;0;0.001;0
17/06/2010;14:30:00;USD;IPC core mensuel;0.001;0.001;0
16/07/2010;14:30:00;USD;IPC core mensuel;0.002;0.001;0.001
13/08/2010;14:30:00;USD;IPC core mensuel;0.001;0.001;0.002
17/09/2010;14:30:00;USD;IPC core mensuel;0;0.001;0.001
15/10/2010;14:30:00;USD;IPC core mensuel;0;0.001;0
17/11/2010;15:30:00;USD;IPC core mensuel;0;0.001;0
15/12/2010;15:30:00;USD;IPC core mensuel;0.001;0.001;0
14/01/2011;15:30:00;USD;IPC core mensuel;0.001;0.001;0.001
17/02/2011;15:30:00;USD;IPC core mensuel;0.002;0.001;0.001
17/03/2011;14:30:00;USD;IPC core mensuel;0.002;0.001;0.002
15/04/2011;14:30:00;USD;IPC core mensuel;0.001;0.002;0.002
13/05/2011;14:30:00;USD;IPC core mensuel;0.002;0.002;0.001
15/06/2011;14:30:00;USD;IPC core mensuel;0.003;0.002;0.002
15/07/2011;14:30:00;USD;IPC core mensuel;0.003;0.002;0.003
18/08/2011;14:30:00;USD;IPC core mensuel;0.002;0.002;0.003
15/09/2011;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
19/10/2011;14:30:00;USD;IPC core mensuel;0.001;0.002;0.002
16/11/2011;15:30:00;USD;IPC core mensuel;0.001;0.001;0.001
16/12/2011;15:30:00;USD;IPC core mensuel;0.002;0.002;0.001
19/01/2012;15:30:00;USD;IPC core mensuel;0.001;0.001;0.002
17/02/2012;15:30:00;USD;IPC core mensuel;0.002;0.003;0.001
16/03/2012;14:30:00;USD;IPC core mensuel;0.001;0.002;0.002
13/04/2012;14:30:00;USD;IPC core mensuel;0.002;0.002;0.001
15/05/2012;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
14/06/2012;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
17/07/2012;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
15/08/2012;14:30:00;USD;IPC core mensuel;0.001;0.002;0.002
14/09/2012;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
16/10/2012;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
15/11/2012;15:30:00;USD;IPC core mensuel;0.002;0.001;0.001
14/12/2012;15:30:00;USD;IPC core mensuel;0.001;0.002;0.002
16/01/2013;15:30:00;USD;IPC core mensuel;0.001;0.002;0.001
21/02/2013;15:30:00;USD;IPC core mensuel;0.003;0.002;0.001
15/03/2013;14:30:00;USD;IPC core mensuel;0.002;0.002;0.003
16/04/2013;14:30:00;USD;IPC core mensuel;0.001;0.002;0.002
16/05/2013;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
18/06/2013;14:30:00;USD;IPC core mensuel;0.002;0.002;0.001
16/07/2013;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
15/08/2013;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
17/09/2013;14:30:00;USD;IPC core mensuel;0.001;0.001;0.002
30/10/2013;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
20/11/2013;15:30:00;USD;IPC core mensuel;0.001;0.001;0.001
17/12/2013;15:30:00;USD;IPC core mensuel;0.002;0.001;0.001
16/01/2014;15:30:00;USD;IPC core mensuel;0.001;0.001;0.002
20/02/2014;15:30:00;USD;IPC core mensuel;0.001;0.001;0.001
18/03/2014;14:30:00;USD;IPC core mensuel;0.001;0.001;0.001
15/04/2014;14:30:00;USD;IPC core mensuel;0.002;0.001;0.001
15/05/2014;14:30:00;USD;IPC core mensuel;0.002;0.001;0.002
17/06/2014;14:30:00;USD;IPC core mensuel;0.003;0.002;0.002
22/07/2014;14:30:00;USD;IPC core mensuel;0.001;0.002;0.003
19/08/2014;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
17/09/2014;14:30:00;USD;IPC core mensuel;0;0.002;0.001
16/09/2015;14:30:00;USD;IPC core mensuel;0.001;0.001;0.001
16/09/2016;14:30:00;USD;IPC core mensuel;0.003;0.002;0.001
14/09/2017;14:30:00;USD;IPC core mensuel;0.002;0.002;0.001
13/09/2018;14:30:00;USD;IPC core mensuel;0.001;0.002;0.002
09/12/2019;14:30:00;USD;IPC core mensuel;0.003;0.002;0.003
09/11/2020;14:30:00;USD;IPC core mensuel;0.004;0.002;0.006
14/09/2021;14:30:00;USD;IPC core mensuel;0.001;0.003;0.003
22/05/2015;14:30:00;USD;IPC core mensuel;0.003;0.002;0.002
17/05/2016;14:30:00;USD;IPC core mensuel;0.002;0.002;0.001
05/12/2017;14:30:00;USD;IPC core mensuel;0.001;0.002;-0.001
05/10/2018;14:30:00;USD;IPC core mensuel;0.001;0.002;0.002
05/10/2019;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
05/12/2020;14:30:00;USD;IPC core mensuel;-0.004;-0.002;-0.001
05/12/2021;14:30:00;USD;IPC core mensuel;0.009;0.003;0.003
16/01/2015;15:30:00;USD;IPC core mensuel;0;0.001;0.001
20/01/2016;15:30:00;USD;IPC core mensuel;0.001;0.002;0.002
18/01/2017;15:30:00;USD;IPC core mensuel;0.002;0.002;0.002
01/12/2018;15:30:00;USD;IPC core mensuel;0.003;0.002;0.001
01/11/2019;15:30:00;USD;IPC core mensuel;0.002;0.002;0.002
14/01/2020;15:30:00;USD;IPC core mensuel;0.001;0.002;0.002
13/01/2021;15:30:00;USD;IPC core mensuel;0.001;0.001;0.002
24/03/2015;14:30:00;USD;IPC core mensuel;0.002;0.001;0.002
16/03/2016;14:30:00;USD;IPC core mensuel;0.003;0.002;0.003
15/03/2017;14:30:00;USD;IPC core mensuel;0.002;0.002;0.003
13/03/2018;14:30:00;USD;IPC core mensuel;0.002;0.002;0.003
03/12/2019;14:30:00;USD;IPC core mensuel;0.001;0.002;0.002
03/11/2020;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
03/10/2021;15:30:00;USD;IPC core mensuel;0.001;0.002;0.001
26/02/2015;15:30:00;USD;IPC core mensuel;0.002;0.001;0
19/02/2016;15:30:00;USD;IPC core mensuel;0.003;0.002;0.002
15/02/2017;15:30:00;USD;IPC core mensuel;0.003;0.002;0.002
14/02/2018;15:30:00;USD;IPC core mensuel;0.003;0.002;0.002
13/02/2019;15:30:00;USD;IPC core mensuel;0.002;0.002;0.002
13/02/2020;15:30:00;USD;IPC core mensuel;0.002;0.002;0.001
02/10/2021;15:30:00;USD;IPC core mensuel;0;0.002;0.001
19/08/2015;14:30:00;USD;IPC core mensuel;0.001;0.002;0.002
16/08/2016;14:30:00;USD;IPC core mensuel;0.001;0.002;0.002
08/11/2017;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
08/10/2018;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
13/08/2019;14:30:00;USD;IPC core mensuel;0.003;0.002;0.003
08/12/2020;14:30:00;USD;IPC core mensuel;0.006;0.002;0.002
08/11/2021;14:30:00;USD;IPC core mensuel;0.003;0.004;0.009
17/07/2015;14:30:00;USD;IPC core mensuel;0.002;0.002;0.001
15/07/2016;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
14/07/2017;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
07/12/2018;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
07/11/2019;14:30:00;USD;IPC core mensuel;0.003;0.002;0.001
14/07/2020;14:30:00;USD;IPC core mensuel;0.002;0.001;-0.001
13/07/2021;14:30:00;USD;IPC core mensuel;0.009;0.004;0.007
18/06/2015;14:30:00;USD;IPC core mensuel;0.001;0.002;0.003
16/06/2016;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
14/06/2017;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
06/12/2018;14:30:00;USD;IPC core mensuel;0.002;0.001;0.001
06/12/2019;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
06/10/2020;14:30:00;USD;IPC core mensuel;-0.001;-0.001;-0.004
06/10/2021;14:30:00;USD;IPC core mensuel;0.007;0.004;0.009
17/04/2015;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
14/04/2016;14:30:00;USD;IPC core mensuel;0.001;0.002;0.003
14/04/2017;14:30:00;USD;IPC core mensuel;-0.001;0.002;0.002
04/11/2018;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
04/10/2019;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
04/10/2020;14:30:00;USD;IPC core mensuel;-0.001;0.001;0.002
13/04/2021;14:30:00;USD;IPC core mensuel;0.003;0.002;0.001
17/12/2014;15:30:00;USD;IPC core mensuel;0.001;0.001;0.002
15/12/2015;15:30:00;USD;IPC core mensuel;0.002;0.002;0.002
15/12/2016;15:30:00;USD;IPC core mensuel;0.002;0.002;0.001
13/12/2017;15:30:00;USD;IPC core mensuel;0.001;0.002;0.002
12/12/2018;15:30:00;USD;IPC core mensuel;0.002;0.002;0.002
12/11/2019;15:30:00;USD;IPC core mensuel;0.002;0.002;0.002
12/10/2020;15:30:00;USD;IPC core mensuel;0.002;0.001;0.002
12/10/2021;15:30:00;USD;IPC core mensuel;0.005;0.005;0.006
20/11/2014;15:30:00;USD;IPC core mensuel;0.002;0.002;0.001
17/11/2015;15:30:00;USD;IPC core mensuel;0.002;0.002;0.002
17/11/2016;15:30:00;USD;IPC core mensuel;0.001;0.002;0.001
15/11/2017;15:30:00;USD;IPC core mensuel;0.002;0.002;0.001
14/11/2018;15:30:00;USD;IPC core mensuel;0.002;0.002;0.001
13/11/2019;15:30:00;USD;IPC core mensuel;0.002;0.002;0.001
11/12/2020;15:30:00;USD;IPC core mensuel;0;0.002;0.002
11/10/2021;15:30:00;USD;IPC core mensuel;0.006;0.004;0.002
22/10/2014;14:30:00;USD;IPC core mensuel;0.001;0.002;0
15/10/2015;14:30:00;USD;IPC core mensuel;0.002;0.001;0.001
18/10/2016;14:30:00;USD;IPC core mensuel;0.001;0.002;0.003
13/10/2017;14:30:00;USD;IPC core mensuel;0.001;0.002;0.002
10/11/2018;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
10/10/2019;14:30:00;USD;IPC core mensuel;0.001;0.002;0.003
13/10/2020;14:30:00;USD;IPC core mensuel;0.002;0.002;0.004
13/10/2021;14:30:00;USD;IPC core mensuel;0.002;0.002;0.001
31/07/2008;09:55:00;EUR;Nombre chomeur Allemagne;-20;-20;-38
28/08/2008;09:55:00;EUR;Nombre chomeur Allemagne;-40;-10;-20
30/09/2008;09:55:00;EUR;Nombre chomeur Allemagne;-29;-15;-40
30/10/2008;10:55:00;EUR;Nombre chomeur Allemagne;-26;-10;-29
